Date,Period,Demand (MW),Solar (MW),TCL (MW),USEP ($/MWh),EHEUR ($/MWh),LCP ($/MWh),RUSEP ($/MWh),MAP ($/MWh),MAPT ($/MWh),TPC Applied,Last Updated,Unnamed: 0
22-Mar-2026,14:30-15:00,5747.547,1084.48,0.0,150.62,-0.71,0.0,150.62,164.87,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,15:00-15:30,5685.536,1134.84,0.0,139.69,-0.66,0.0,139.69,166.48,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,15:30-16:00,5744.828,1072.41,0.0,139.44,-0.65,0.0,139.44,168.07,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,16:00-16:30,5879.798,948.21,0.0,139.65,-0.69,0.0,139.65,169.61,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,16:30-17:00,6030.881,809.1,0.0,148.38,-0.72,0.0,148.38,169.96,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,17:00-17:30,6333.052,566.52,0.0,169.49,-0.88,0.0,169.49,170.63,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,17:30-18:00,6419.133,524.28,0.0,169.57,-0.86,0.0,169.57,171.15,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,18:00-18:30,6686.921,297.03,0.0,176.69,-0.9,0.0,176.69,171.3,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,18:30-19:00,6828.059,156.3,0.0,181.54,-0.92,0.0,181.54,171.38,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,19:00-19:30,6989.907,24.52,0.0,187.04,-0.94,0.0,187.04,171.42,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,19:30-20:00,7039.155,0.0,0.0,196.67,-1.01,0.0,196.67,171.6,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,20:00-20:30,7076.505,0.0,0.0,200.97,-1.08,0.0,200.97,171.87,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,20:30-21:00,7090.202,0.0,0.0,197.24,-1.07,0.0,197.24,172.05,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,21:00-21:30,7047.932,0.0,0.0,226.46,-1.23,0.0,226.46,172.88,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,21:30-22:00,6946.663,0.0,0.0,205.52,-1.07,0.0,205.52,173.31,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,22:00-22:30,6816.668,0.0,0.0,192.48,-0.97,0.0,192.48,173.58,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,22:30-23:00,6692.309,0.0,0.0,187.25,-0.95,0.0,187.25,173.9,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,23:00-23:30,6566.801,0.0,0.0,187.25,-0.93,0.0,187.25,174.27,497.55,No,22 Mar 2026 11:31:30 PM,
22-Mar-2026,23:30-00:00,6464.126,0.0,0.0,186.93,-0.93,0.0,186.93,174.63,497.55,No,22 Mar 2026 11:31:30 PM,
23-Mar-2026,00:00-00:30,6352.579,0.0,0.0,198.83,-1.01,0.0,198.83,172.53,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,00:30-01:00,6244.964,0.0,0.0,174.82,-0.86,0.0,174.82,170.38,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,01:00-01:30,6127.453,0.0,0.0,179.73,-0.86,0.0,179.73,170.15,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,01:30-02:00,6050.682,0.0,0.0,174.63,-0.83,0.0,174.63,169.89,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,02:00-02:30,5986.817,0.0,0.0,170.83,-0.8,0.0,170.83,169.77,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,02:30-03:00,5930.288,0.0,0.0,170.82,-0.8,0.0,170.82,169.68,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,03:00-03:30,5890.911,0.0,0.0,170.84,-0.78,0.0,170.84,169.64,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,03:30-04:00,5875.037,0.0,0.0,170.83,-0.78,0.0,170.83,169.61,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,04:00-04:30,5884.197,0.0,0.0,170.61,-0.78,0.0,170.61,169.57,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,04:30-05:00,5916.616,0.0,0.0,170.82,-0.8,0.0,170.82,169.52,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,05:00-05:30,5983.487,0.0,0.0,170.83,-0.78,0.0,170.83,169.48,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,05:30-06:00,6099.124,0.0,0.0,174.61,-0.82,0.0,174.61,169.51,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,06:00-06:30,6260.709,0.0,0.0,169.5,-0.83,0.0,169.5,169.4,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,06:30-07:00,6469.737,0.0,0.0,169.67,-0.82,0.0,169.67,169.14,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,07:00-07:30,6675.828,6.57,0.0,172.04,-0.84,0.0,172.04,168.83,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,07:30-08:00,6881.119,21.0,0.0,192.48,-0.97,0.0,192.48,168.94,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,08:00-08:30,7046.044,64.32,0.0,221.49,-1.13,0.0,221.49,169.55,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,08:30-09:00,7033.002,217.28,0.0,192.44,-0.96,0.0,192.44,169.87,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,09:00-09:30,6976.101,367.03,0.0,192.3,-0.97,0.0,192.3,170.35,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,09:30-10:00,6831.156,593.1,0.0,169.49,-0.88,0.0,169.49,170.94,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,10:00-10:30,6721.055,802.54,0.0,140.09,-0.71,0.0,140.09,170.95,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,10:30-11:00,6537.175,1023.57,0.0,139.64,-0.69,0.0,139.64,171.15,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,11:00-11:30,6367.862,1186.08,0.0,130.79,-0.62,0.0,130.79,171.02,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,11:30-12:00,6224.473,1303.27,0.0,130.34,-0.62,0.0,130.34,170.82,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,12:00-12:30,6287.378,1260.55,0.0,139.74,-0.68,0.0,139.74,170.82,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,12:30-13:00,6389.348,1219.31,0.0,139.95,-0.69,0.0,139.95,170.83,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,13:00-13:30,6521.495,1123.23,0.0,145.79,-0.71,0.0,145.79,170.96,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,13:30-14:00,6597.779,1035.73,0.0,146.69,-0.73,0.0,146.69,171.11,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,14:00-14:30,6563.397,1043.22,0.0,145.77,-0.71,0.0,145.77,171.24,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,14:30-15:00,6534.124,1079.21,0.0,140.03,-0.68,0.0,140.03,171.01,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,15:00-15:30,6465.602,1131.07,0.0,137.42,-0.68,0.0,137.42,170.97,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,15:30-16:00,6721.631,910.55,0.0,146.08,-0.73,0.0,146.08,171.11,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,16:00-16:30,6795.038,856.38,0.0,167.43,-0.86,0.0,167.43,171.68,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,16:30-17:00,6940.898,690.88,0.0,151.87,-0.77,0.0,151.87,171.76,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,17:00-17:30,6975.564,622.19,0.0,139.86,-0.72,0.0,139.86,171.14,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,17:30-18:00,7088.363,440.64,0.0,153.44,-0.79,0.0,153.44,170.8,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,18:00-18:30,7194.488,281.89,0.0,169.45,-0.87,0.0,169.45,170.65,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,18:30-19:00,7310.9,131.47,0.0,176.69,-0.94,0.0,176.69,170.55,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,19:00-19:30,7397.621,14.78,0.0,185.59,-1.12,0.0,185.59,170.52,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,19:30-20:00,7392.631,0.0,0.0,184.8,-1.03,0.0,184.8,170.27,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,20:00-20:30,7386.812,0.0,0.0,184.94,-1.03,0.0,184.94,169.94,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,20:30-21:00,7369.188,0.0,0.0,184.57,-1.04,0.0,184.57,169.68,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,21:00-21:30,7305.492,0.0,0.0,184.98,-1.03,0.0,184.98,168.81,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,21:30-22:00,7184.264,0.0,0.0,174.81,-0.99,0.0,174.81,168.17,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,22:00-22:30,7043.812,0.0,0.0,179.85,-0.99,0.0,179.85,167.91,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,22:30-23:00,6900.825,0.0,0.0,169.68,-0.9,0.0,169.68,167.54,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,23:00-23:30,6761.61,0.0,0.0,184.99,-0.95,0.0,184.99,167.5,497.55,No,23 Mar 2026 11:31:31 PM,
23-Mar-2026,23:30-00:00,6599.484,0.0,0.0,174.6,-0.89,0.0,174.6,167.24,497.55,No,23 Mar 2026 11:31:31 PM,
24-Mar-2026,00:00-00:30,6446.77,0.0,0.0,175.96,-0.86,0.0,175.96,166.76,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,00:30-01:00,6324.315,0.0,0.0,175.68,-0.85,0.0,175.68,166.78,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,01:00-01:30,6243.562,0.0,0.0,177.07,-0.85,0.0,177.07,166.73,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,01:30-02:00,6158.376,0.0,0.0,176.54,-0.85,0.0,176.54,166.77,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,02:00-02:30,6092.882,0.0,0.0,176.2,-0.84,0.0,176.2,166.88,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,02:30-03:00,6039.638,0.0,0.0,175.9,-0.83,0.0,175.9,166.98,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,03:00-03:30,6002.244,0.0,0.0,175.81,-0.83,0.0,175.81,167.09,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,03:30-04:00,5978.035,0.0,0.0,174.48,-0.83,0.0,174.48,167.16,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,04:00-04:30,5984.103,0.0,0.0,174.47,-0.82,0.0,174.47,167.24,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,04:30-05:00,6015.941,0.0,0.0,176.19,-0.83,0.0,176.19,167.35,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,05:00-05:30,6079.15,0.0,0.0,176.9,-0.84,0.0,176.9,167.48,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,05:30-06:00,6203.614,0.0,0.0,176.95,-0.84,0.0,176.95,167.53,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,06:00-06:30,6382.797,0.0,0.0,169.75,-0.8,0.0,169.75,167.54,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,06:30-07:00,6622.257,0.0,0.0,182.06,-0.91,0.0,182.06,167.79,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,07:00-07:30,6865.324,6.48,0.0,184.95,-0.92,0.0,184.95,168.06,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,07:30-08:00,7069.388,21.34,0.0,191.93,-1.04,0.0,191.93,168.05,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,08:00-08:30,7201.048,54.74,0.0,197.21,-1.04,0.0,197.21,167.55,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,08:30-09:00,7161.636,235.21,0.0,188.58,-1.0,0.0,188.58,167.46,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,09:00-09:30,7057.102,436.4,0.0,187.77,-0.99,0.0,187.77,167.37,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,09:30-10:00,6907.127,663.51,0.0,169.65,-0.88,0.0,169.65,167.37,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,10:00-10:30,6788.091,850.51,0.0,157.17,-0.77,0.0,157.17,167.73,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,10:30-11:00,6773.32,926.98,0.0,169.44,-0.85,0.0,169.44,168.35,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,11:00-11:30,6549.913,1123.13,0.0,139.94,-0.67,0.0,139.94,168.54,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,11:30-12:00,6389.705,1265.2,0.0,139.35,-0.66,0.0,139.35,168.73,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,12:00-12:30,6262.727,1386.13,0.0,139.34,-0.67,0.0,139.34,168.72,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,12:30-13:00,6315.563,1375.28,0.0,139.44,-0.67,0.0,139.44,168.71,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,13:00-13:30,6388.458,1343.01,0.0,139.95,-0.67,0.0,139.95,168.59,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,13:30-14:00,6526.882,1212.61,0.0,144.05,-0.7,0.0,144.05,168.53,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,14:00-14:30,6681.37,1050.3,0.0,162.36,-0.82,0.0,162.36,168.88,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,14:30-15:00,6574.778,1132.99,0.0,140.12,-0.7,0.0,140.12,168.88,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,15:00-15:30,6648.2,1079.14,0.0,140.95,-0.71,0.0,140.95,168.95,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,15:30-16:00,6825.699,931.24,0.0,166.53,-0.87,0.0,166.53,169.38,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,16:00-16:30,6926.614,849.33,0.0,146.91,-0.75,0.0,146.91,168.95,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,16:30-17:00,7037.778,703.86,0.0,159.53,-0.84,0.0,159.53,169.11,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,17:00-17:30,7243.477,462.2,0.0,169.77,-0.93,0.0,169.77,169.74,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,17:30-18:00,7264.137,357.52,0.0,169.83,-0.96,0.0,169.83,170.08,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,18:00-18:30,7349.72,221.54,0.0,174.76,-0.96,0.0,174.76,170.19,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,18:30-19:00,7442.505,90.99,0.0,188.76,-1.16,0.0,188.76,170.44,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,19:00-19:30,7505.987,10.7,0.0,189.69,-1.16,0.0,189.69,170.52,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,19:30-20:00,7511.285,0.0,0.0,188.71,-1.17,0.0,188.71,170.61,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,20:00-20:30,7507.081,0.0,0.0,188.43,-1.17,0.0,188.43,170.68,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,20:30-21:00,7476.426,0.0,0.0,188.04,-1.18,0.0,188.04,170.75,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,21:00-21:30,7396.021,0.0,0.0,187.29,-1.17,0.0,187.29,170.8,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,21:30-22:00,7259.535,0.0,0.0,186.01,-1.13,0.0,186.01,171.03,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,22:00-22:30,7113.576,0.0,0.0,186.0,-1.08,0.0,186.0,171.16,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,22:30-23:00,6966.857,0.0,0.0,185.14,-0.98,0.0,185.14,171.48,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,23:00-23:30,6817.175,0.0,0.0,185.76,-0.94,0.0,185.76,171.5,497.55,No,24 Mar 2026 11:31:31 PM,
24-Mar-2026,23:30-00:00,6652.593,0.0,0.0,185.67,-0.93,0.0,185.67,171.73,497.55,No,24 Mar 2026 11:31:31 PM,
25-Mar-2026,00:00-00:30,6485.055,0.0,0.0,182.22,-0.88,0.0,182.22,171.86,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,00:30-01:00,6353.638,0.0,0.0,181.94,-0.88,0.0,181.94,171.99,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,01:00-01:30,6274.625,0.0,0.0,176.47,-0.85,0.0,176.47,171.98,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,01:30-02:00,6193.256,0.0,0.0,175.93,-0.85,0.0,175.93,171.96,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,02:00-02:30,6126.072,0.0,0.0,175.73,-0.86,0.0,175.73,171.95,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,02:30-03:00,6066.75,0.0,0.0,175.42,-0.85,0.0,175.42,171.94,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,03:00-03:30,6026.284,0.0,0.0,171.79,-0.83,0.0,171.79,171.86,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,03:30-04:00,6013.248,0.0,0.0,171.77,-0.83,0.0,171.77,171.8,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,04:00-04:30,6013.292,0.0,0.0,169.72,-0.82,0.0,169.72,171.71,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,04:30-05:00,6047.556,0.0,0.0,174.49,-0.85,0.0,174.49,171.67,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,05:00-05:30,6114.889,0.0,0.0,176.1,-0.86,0.0,176.1,171.65,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,05:30-06:00,6255.292,0.0,0.0,176.94,-0.85,0.0,176.94,171.65,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,06:00-06:30,6433.481,0.0,0.0,171.81,-0.82,0.0,171.81,171.7,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,06:30-07:00,6661.415,0.0,0.0,179.65,-0.9,0.0,179.65,171.65,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,07:00-07:30,6886.293,6.86,0.0,183.88,-0.92,0.0,183.88,171.62,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,07:30-08:00,7070.849,21.03,0.0,186.02,-1.0,0.0,186.02,171.5,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,08:00-08:30,7193.841,60.33,0.0,187.24,-1.0,0.0,187.24,171.29,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,08:30-09:00,7135.747,242.43,0.0,187.19,-0.97,0.0,187.19,171.26,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,09:00-09:30,7018.982,442.64,0.0,169.84,-0.9,0.0,169.84,170.89,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,09:30-10:00,6833.815,687.15,0.0,150.54,-0.79,0.0,150.54,170.49,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,10:00-10:30,6702.691,888.69,0.0,141.25,-0.7,0.0,141.25,170.16,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,10:30-11:00,6555.987,1073.66,0.0,146.7,-0.73,0.0,146.7,169.69,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,11:00-11:30,6430.912,1219.33,0.0,139.46,-0.69,0.0,139.46,169.68,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,11:30-12:00,6331.119,1300.93,0.0,139.45,-0.67,0.0,139.45,169.68,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,12:00-12:30,6231.535,1379.28,0.0,139.34,-0.66,0.0,139.34,169.68,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,12:30-13:00,6207.629,1415.51,0.0,141.26,-0.7,0.0,141.26,169.72,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,13:00-13:30,6283.437,1384.24,0.0,146.71,-0.72,0.0,146.71,169.86,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,13:30-14:00,6526.341,1178.34,0.0,148.5,-0.73,0.0,148.5,169.95,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,14:00-14:30,6716.016,1021.26,0.0,150.14,-0.79,0.0,150.14,169.7,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,14:30-15:00,6634.875,1096.66,0.0,151.92,-0.8,0.0,151.92,169.94,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,15:00-15:30,6677.841,1052.15,0.0,154.7,-0.8,0.0,154.7,170.23,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,15:30-16:00,6937.628,820.11,0.0,169.66,-0.91,0.0,169.66,170.29,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,16:00-16:30,7031.039,728.05,0.0,169.33,-0.9,0.0,169.33,170.76,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,16:30-17:00,7097.274,649.45,0.0,169.66,-0.89,0.0,169.66,170.97,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,17:00-17:30,7154.111,510.94,0.0,169.33,-0.9,0.0,169.33,170.96,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,17:30-18:00,7231.842,348.52,0.0,169.86,-0.91,0.0,169.86,170.96,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,18:00-18:30,7267.109,251.18,0.0,169.89,-0.92,0.0,169.89,170.86,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,18:30-19:00,7397.706,104.02,0.0,184.15,-1.02,0.0,184.15,170.77,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,19:00-19:30,7474.84,6.49,0.0,187.47,-1.08,0.0,187.47,170.72,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,19:30-20:00,7497.836,0.0,0.0,188.21,-1.12,0.0,188.21,170.71,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,20:00-20:30,7514.332,0.0,0.0,187.62,-1.09,0.0,187.62,170.69,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,20:30-21:00,7489.641,0.0,0.0,203.28,-1.15,0.0,203.28,171.01,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,21:00-21:30,7405.22,0.0,0.0,195.62,-1.09,0.0,195.62,171.18,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,21:30-22:00,7281.075,0.0,0.0,189.41,-1.04,0.0,189.41,171.25,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,22:00-22:30,7137.084,0.0,0.0,192.94,-1.11,0.0,192.94,171.4,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,22:30-23:00,7001.641,0.0,0.0,184.19,-1.03,0.0,184.19,171.38,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,23:00-23:30,6863.495,0.0,0.0,190.19,-1.03,0.0,190.19,171.47,497.55,No,25 Mar 2026 11:31:30 PM,
25-Mar-2026,23:30-00:00,6708.754,0.0,0.0,193.9,-0.98,0.0,193.9,171.64,497.55,No,25 Mar 2026 11:31:30 PM,
26-Mar-2026,00:00-00:30,6522.975,0.0,0.0,169.3,-0.86,0.0,169.30,171.37,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,00:30-01:00,6385.764,0.0,0.0,156.61,-0.8,0.0,156.61,170.85,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,01:00-01:30,6303.595,0.0,0.0,169.41,-0.87,0.0,169.41,170.70,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,01:30-02:00,6224.07,0.0,0.0,177.08,-0.81,0.0,177.08,170.72,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,02:00-02:30,6156.065,0.0,0.0,176.33,-0.83,0.0,176.33,170.73,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,02:30-03:00,6102.325,0.0,0.0,169.57,-0.81,0.0,169.57,170.61,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,03:00-03:30,6053.981,0.0,0.0,169.4,-0.78,0.0,169.40,170.56,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,03:30-04:00,6030.777,0.0,0.0,161.7,-0.74,0.0,161.70,170.35,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,04:00-04:30,6038.267,0.0,0.0,169.41,-0.79,0.0,169.41,170.35,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,04:30-05:00,6080.74,0.0,0.0,174.49,-0.82,0.0,174.49,170.35,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,05:00-05:30,6160.777,0.0,0.0,176.89,-0.82,0.0,176.89,170.36,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,05:30-06:00,6307.864,0.0,0.0,177.87,-0.82,0.0,177.87,170.38,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,06:00-06:30,6499.17,0.0,0.0,177.85,-0.82,0.0,177.85,170.51,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,06:30-07:00,6702.423,0.0,0.0,178.87,-0.86,0.0,178.87,170.49,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,07:00-07:30,6893.703,6.43,0.0,182.06,-0.91,0.0,182.06,170.45,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,07:30-08:00,7068.732,21.0,0.0,190.09,-0.99,0.0,190.09,170.54,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,08:00-08:30,7197.39,69.56,0.0,184.96,-0.96,0.0,184.96,170.49,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,08:30-09:00,7152.113,244.42,0.0,183.69,-0.94,0.0,183.69,170.42,497.55,No,30 Mar 2026 02:40:01 PM,
26-Mar-2026,09:00-09:30,7057.793,424.35,0.0,172.52,-0.92,0.0,172.52,170.47,497.55,No,30 Mar 2026 02:40:01 PM,
